split,season,episode,dialog_id,dialog_idx,turn_id,turn_idx,speaker,gender,emotion,utterance
test,6,18,9,1161,16,16,Monica,F,neutral,"Yes, they can stay with us."
test,6,18,9,1161,17,17,Chandler,M,neutral,Have you figured out what started the fire Mr. Fireman?
test,6,20,10,1162,0,0,Joey,M,anger,There's just so much pressure.
test,6,20,10,1162,1,1,Joey,M,neutral,"I mean no offense, but what you guys do is very different."
test,6,20,10,1162,2,2,Joey,M,neutral,I don't know if you'd understand.
test,6,20,10,1162,3,3,Ross,M,neutral,"Yeah, none of us have to deal with pressure at our jobs."
test,7,24,11,1163,0,0,Rachel,F,sadness,"Well Phoebe, we gotta do something!"
test,7,24,11,1163,1,1,Rachel,F,fear,I mean there's no way Joey's gonna make it in time.
test,7,24,11,1163,2,2,Rachel,F,neutral,So I'm gonna go through the hotel and see if there's any other weddings going on.
test,7,24,11,1163,3,3,Phoebe,F,neutral,Okay. Oh but don't tell them Monica's pregnant because they frown on that.
test,7,24,11,1163,4,4,Rachel,F,neutral,Okay.
test,6,3,12,1164,0,0,Ross,M,anger,"What's all this about you guys fighting?! Is this really over a room?! I mean, that is so silly!"
test,6,3,12,1164,1,1,Monica,F,neutral,"Ross, we can handle this."
test,6,3,12,1164,2,2,Ross,M,sadness,"Well, apparently not, and I can't just stand by and watch two people I care about very much be hurt over something that is so silly."
test,6,3,12,1164,3,3,Ross,M,anger,"I mean, enough of the silliness!"
test,6,3,12,1164,4,4,Chandler,M,anger,"Well, why don't you tell her to stop being silly!"
test,6,3,12,1164,5,5,Ross,M,anger,Okay-okay!
test,6,3,12,1164,6,6,Ross,M,sadness,"Two very good points, look I've known you both a long time, and I've never seen either of you one/millionth as happy as you've been since you've got together."
test,6,3,12,1164,7,7,Ross,M,sadness,Do you really want to throw that all away over a room?
test,6,3,12,1164,8,8,Ross,M,joy,That is so silly.
test,6,3,12,1164,9,9,Ross,M,neutral,"Now wh-what is more important, love or silliness?"
test,6,3,12,1164,10,10,Chandler,M,neutral,"Well, we are fond of the silliness, but we also have a soft spot for the love."
test,6,3,12,1164,11,11,Monica,F,joy,Love is the best medicine.
test,6,3,12,1164,12,12,Chandler,M,joy,That's laughter.
test,6,3,12,1164,13,13,Monica,F,neutral,Why do you do it?
test,6,3,12,1164,14,14,Chandler,M,neutral,I don't know.
test,6,3,12,1164,15,15,Ross,M,neutral,"Okay! All right! Now, Chandler you-you wanna live with Monica, right?"
test,6,3,12,1164,16,16,Chandler,M,neutral,"Yeah, I do."
test,6,3,12,1164,17,17,Ross,M,neutral,"And Mon, you wanna live with Chandler, don't ya?"
test,6,3,12,1164,18,18,Monica,F,neutral,Yes.
test,6,3,12,1164,19,19,Ross,M,joy,Good! A verbal contract is binding in the state of New York!
test,1,13,13,1165,0,0,Roger,M,neutral,Oh.
test,1,13,13,1165,1,1,Phoebe,F,neutral,"But I don't. Me, Phoebe."
test,1,13,13,1165,2,2,Roger,M,neutral,"Well, I'm not I'm not at all surprised they feel that way."
test,1,13,13,1165,3,3,Phoebe,F,surprise,"You're not? See, that's why you're so great!"
test,1,13,13,1165,4,4,Roger,M,neutral,"Actually it's, it's quite, y'know, typical behaviour when you have this kind of dysfunctional group dynamic."
test,1,13,13,1165,5,5,Roger,M,anger,"Y'know, this kind of co-dependant, emotionally stunted, sitting in your stupid coffee house with your stupid big cups which, I'm sorry, might as well have nipples on them, and you're like all 'Oh, define me!"
test,1,13,13,1165,6,6,Roger,M,anger,Define me!
test,1,13,13,1165,7,7,Roger,M,anger,"Love me, I need love!"
test,6,4,14,1166,0,0,Phoebe,F,surprise,Have you really done this before?
test,6,4,14,1166,1,1,Joey,M,joy,Yeah!
test,6,4,14,1166,2,2,Joey,M,joy,Yeah!
test,6,4,14,1166,3,3,Joey,M,joy,Yeah!
test,6,4,14,1166,4,4,Joey,M,neutral,"You just take a big, big swing."
test,6,4,14,1166,5,5,Joey,M,neutral,"Now, don't hold back."
test,6,4,14,1166,6,6,Phoebe,F,joy,Hey!
test,6,4,14,1166,7,7,Joey,M,joy,Hey-hey-hey!
test,6,4,14,1166,8,8,Chandler,M,neutral,What are you doing?
test,6,4,14,1166,9,9,Phoebe,F,joy,We're just celebrating that Joey got his health insurance back.
test,6,4,14,1166,10,10,Chandler,M,neutral,"Oh, all right."
test,5,20,15,1167,0,0,Phoebe,F,joy,"Yeah! Sure! Yep!  Oh, y'know what? If I heard a shot right now, I'd throw my body on you."
test,5,20,15,1167,1,1,Gary,M,joy,Oh yeah? Well maybe you and I should take a walk through a bad neighborhood.
test,5,20,15,1167,2,2,Phoebe,F,joy,Okay!
test,5,20,15,1167,3,3,Phoebe,F,neutral,Bye!
test,5,20,15,1167,4,4,Joey,M,neutral,Bye!
test,5,20,15,1167,5,5,Joey,M,anger,Cut it out Ross! I hate to have to save your life and kick your ass in the same day!
test,4,10,16,1168,0,0,Monica,F,neutral,"Hey, Joey, could you pass the cheese?"
test,4,10,16,1168,1,1,Joey,M,neutral,"Listen uh, I'd prefer it if you didn't call me Joey."
test,4,10,16,1168,2,2,Joey,M,neutral,"Since I don't know anyone here, I thought it'd be cool to try out a cool work nickname."
test,4,10,16,1168,3,3,A Waiter,M,neutral,"Hey, dragon! Here's your tips from Monday and Tuesday."
test,4,10,16,1168,4,4,Joey,M,surprise,There's like-there's like 300 bucks in this one!
test,4,10,16,1168,5,5,The Waiter,M,neutral,"Yeah, people get pretty generous around the holidays. And it never hurts to wear tight trousers."
test,4,10,16,1168,6,6,Monica,F,neutral,Could the waiters gather around to hear tonight's specials?
test,4,10,16,1168,7,7,Monica,F,neutral,"Okay, first there is a Chilean Sea Bass prepared with a Mango relish on a bag Why is nobody writing these down?"
test,4,10,16,1168,8,8,The Waiter,M,neutral,Because we can remember them.
test,4,10,16,1168,9,9,Monica,F,anger,Because your all gonna make up fake specials and make me cook them like you did the other night?
test,3,7,17,1169,0,0,Ross,M,neutral,Hey. When you guys were kids and you played
test,3,7,17,1169,1,1,Monica,F,neutral,I was always Joanne.
test,3,7,17,1169,2,2,Joey,M,neutral,"Question. Was ah, Egg the Gellers!' the war cry of your neighbourhood?"
test,3,7,17,1169,3,3,Phoebe,F,disgust,Ewww! Oh! It's the Mattress King!
test,3,7,17,1169,4,4,Chandler,M,disgust,Don't look honey. Change the channel! Change the channel!
test,3,7,17,1169,5,5,Janice,F,joy,"Wait! Wait! I wanna see this. After I divorce him, half of that kingdom is gonna be mine."
test,3,7,17,1169,6,6,Chandler,M,anger,What a wank!
test,3,7,17,1169,7,7,Janice,F,anger,"Oh, I cannot believe he's using our divorce to sell mattresses."
test,3,7,17,1169,8,8,Monica,F,anger,I know!
test,3,7,17,1169,9,9,Monica,F,anger,"And four ninety-nine for a pillow top queen set, who cares about the divorce, those babies will sell themselves."
test,3,7,17,1169,10,10,Monica,F,anger,And I'm appalled for you by the way.
test,3,7,17,1169,11,11,Rachel,F,sadness,"You had to do it, didn't you? You couldn't just leave it alone."
test,3,7,17,1169,12,12,Ross,M,disgust,Four percent. Okay. I tip more than that when there's a bug in my food.
test,3,7,17,1169,13,13,Rachel,F,anger,"Ross, tonight was about the two of you getting along.  Oh, would you just see my chiropractor, already."
test,3,7,17,1169,14,14,Ross,M,disgust,"Yeah, I'm gonna go to a doctor who went to school in a mini-mall."
test,3,7,17,1169,15,15,Ross,M,neutral,"Hey Pheebs, what are you doing?"
test,3,7,17,1169,16,16,Phoebe,F,fear,"I'm, I'm freaking out!"
test,3,7,17,1169,17,17,Phoebe,F,fear,Monica kinda trusted me with something and she shouldn't have!
test,3,7,17,1169,18,18,Phoebe,F,neutral,"All right, I haven't lived here in a while, so I have to ask you something."
test,3,7,17,1169,19,19,Phoebe,F,neutral,Does Monica still turn on the lights in her bedroom?
test,3,7,17,1169,20,20,Rachel,F,neutral,Um. yeah.
test,3,7,17,1169,21,21,Phoebe,F,neutral,I am
test,3,7,17,1169,22,22,Rachel,F,neutral,"All right, look, here's the bottom line Ross, this is fixable, if we act fast, okay."
test,3,7,17,1169,23,23,Rachel,F,neutral,"So, I'll invite him to brunch tomorrow and you can make nice."
test,3,7,17,1169,24,24,Ross,M,anger,"Look, honey, I have tried to make nice, it doesn't work."
test,3,7,17,1169,25,25,Rachel,F,neutral,"Okay, look, Ross, I realise that my Father is difficult, but that's why you have got to be the bigger man here."
test,3,7,17,1169,26,26,Ross,M,anger,"Look sweetie, I could be the bigger man, I could be the biggest man, I could be a big, huge, giant man, and it still wouldn't make any difference, except that I could pick your Father up and say Like me!"
test,3,7,17,1169,27,27,Ross,M,anger,Like me tiny doctor!'
test,3,7,17,1169,28,28,Rachel,F,sadness,"Okay, well can't you just try it one more time Ross? For me? For me?"
test,3,7,17,1169,29,29,Ross,M,anger,"Rachel one brunch is not gonna solve anything. You gotta face it, okay we're never gonna get along."
test,3,7,17,1169,30,30,Rachel,F,anger,"Okay, well you are just gonna have too, okay."
test,3,7,17,1169,31,31,Rachel,F,anger,"Because I already got a Mother and a Father who cannot stay in the same room together, okay, I don't wanna have to have a separate room for you too!"
test,3,7,17,1169,32,32,Ross,M,neutral,"Okay, okay, okay.  I'll get the bagels."
test,6,1,18,1170,0,0,Rachel,F,neutral,"Okay now Joey, y'know that since you're returning all of this stuff right after the audition you're gonna have to wear underwear?"
test,6,1,18,1170,1,1,Joey,M,neutral,"All right, then you'd better show me some of that too then."
test,6,1,18,1170,2,2,Rachel,F,neutral,"Okay, it's missing something. Ooh, I know! Umm, okay."
test,1,1,19,1171,0,0,Joey,M,surprise,Really? A purse?
test,5,13,20,1172,0,0,Rachel,F,anger,It's not a purse! It's a shoulder bag.
test,5,13,20,1172,1,1,Joey,M,neutral,It looks like a women's purse.
test,5,13,20,1172,2,2,Rachel,F,neutral,"No Joey, look. Trust me, all the men are wearing them in the spring catalog. Look.  See look,"
test,5,13,20,1172,3,3,Joey,M,neutral,"See look,"
test,5,13,20,1172,4,4,Rachel,F,neutral,Exactly! Unisex!
test,5,13,20,1172,5,5,Joey,M,neutral,Maybe you need sex.
test,5,13,20,1172,6,6,Rachel,F,joy,No! No Joey! U-N-I-sex.
test,5,13,20,1172,7,7,Joey,M,neutral,"Well, I ain't gonna say no to that."
test,2,4,21,1173,0,0,Phoebe,F,neutral,"So, um, have you told your parents?"
test,2,4,21,1173,1,1,Duncan,M,neutral,"No, but it'll be OK, they're pretty cool, my brother's straight so. . ."
test,2,4,21,1173,2,2,Phoebe,F,neutral,Here you go.
test,2,4,21,1173,3,3,Phoebe,F,neutral,"You know what, I just have one more question, um, if you had figured this out sooner and um, I had been around, do you think that I would have been the one who."
test,2,4,21,1173,4,4,Phoebe,F,sadness,"no, um, I'm sorry, don't tell me, I don't think either answer would make me feel better."
test,2,4,21,1173,5,5,Duncan,M,joy,I love you Phoebe.
test,2,4,21,1173,6,6,Phoebe,F,surprise,So your brother's straigh huh? Seriously.
test,5,5,22,1174,0,0,Chandler,M,joy,Hey!
test,5,5,22,1174,1,1,Monica,F,neutral,Hi.
test,5,5,22,1174,2,2,Chandler,M,neutral,"I just came over to drop off nothing. So that weekend kinda sucked, huh?"
test,5,5,22,1174,3,3,Monica,F,joy,"Yeah, it did."
test,5,5,22,1174,4,4,Chandler,M,sadness,"So, I guess this is over."
test,5,5,22,1174,5,5,Monica,F,neutral,What?
test,5,5,22,1174,6,6,Chandler,M,sadness,"Well, y'know, you and me, it had to end sometime."
test,5,5,22,1174,7,7,Monica,F,surprise,"Why, exactly?"
test,5,5,22,1174,8,8,Chandler,M,sadness,"Because of the weekend, we had a fight."
test,5,5,22,1174,9,9,Monica,F,surprise,Chandler that's crazy!
test,5,5,22,1174,10,10,Monica,F,anger,If you give up every time you'd have a fight with someone you'd never be with anyone longer than Ohhh!
test,5,5,22,1174,11,11,Chandler,M,neutral,"So, this isn't over?"
test,5,5,22,1174,12,12,Monica,F,joy,You are so cute!
test,5,5,22,1174,13,13,Monica,F,joy,No.
test,5,5,22,1174,14,14,Monica,F,neutral,"No, it was a fight."
test,5,5,22,1174,15,15,Monica,F,joy,You deal with it and move on!
test,5,5,22,1174,16,16,Monica,F,neutral,It's nothing to freak out about.
test,5,5,22,1174,17,17,Chandler,M,joy,Really? Okay. Great!
test,5,5,22,1174,18,18,Monica,F,joy,"Ohh, welcome to an adult relationship!"
test,5,5,22,1174,19,19,Chandler,M,surprise,We're in a relationship?
test,5,5,22,1174,20,20,Monica,F,neutral,I'm afraid so.
test,5,5,22,1174,21,21,Chandler,M,neutral,Okay.
test,5,6,23,1175,0,0,Rachel,F,joy,Hi!
test,5,6,23,1175,1,1,Danny,M,neutral,So you like the short hair better.
test,5,6,23,1175,2,2,Rachel,F,neutral,What? Yeti I mean Danny?
test,5,3,24,1176,0,0,Phoebe,F,neutral,Can I tell you a little secret?
test,5,3,24,1176,1,1,Rachel,F,joy,Yeah!
test,5,3,24,1176,2,2,Phoebe,F,neutral,I want to keep one.
test,5,3,24,1176,3,3,Rachel,F,joy,"Ohh, I'm gonna be on the news!"
test,3,21,25,1177,0,0,Monica,F,neutral,What? Honey.
test,3,21,25,1177,1,1,Rachel,F,neutral,"Oh, I am, my side still hurts from when you crashed into me yesterday."
test,3,21,25,1177,2,2,Monica,F,sadness,"Oh God, I'm so sorry."
test,3,21,25,1177,3,3,Rachel,F,neutral,I know.
test,3,21,25,1177,4,4,Rachel,F,anger,Ow!!
test,3,21,25,1177,5,5,Monica,F,surprise,Oh God!
test,3,21,25,1177,6,6,Ross,M,joy,"Hey, you guys! Guess what?"
test,3,21,25,1177,7,7,Rachel,F,neutral,Got a job on a river boat?
test,3,21,25,1177,8,8,Ross,M,anger,"Y'know what I didn't wear this suit for a year because you hated it. Well, guess what? You're not my girlfriend anymore so..."
test,3,21,25,1177,9,9,Rachel,F,neutral,"Oh I see, so this suit is making a point."
test,3,21,25,1177,10,10,Rachel,F,anger,"Now that you're on you're own, you're free to look as stupid as you like."
test,3,21,25,1177,11,11,Ross,M,neutral,You like it right?
test,3,21,25,1177,12,12,Monica,F,neutral,Oh absolutely. I like it even more on you than I did on Colonel Sanders.  Ross! Ross! I'm kidding!
test,3,21,25,1177,13,13,Rachel,F,neutral,"Yeah, come here!"
test,3,21,25,1177,14,14,Monica,F,neutral,What-what was it you were gonna tell us?
test,3,21,25,1177,15,15,Rachel,F,neutral,Yeah. Oh! Was how you invented the cotton gin?!
test,3,21,25,1177,16,16,Ross,M,anger,"Okay, good bye!"
test,1,9,26,1178,0,0,Joey,M,joy,Hey I got one! I got one!
test,8,20,27,1179,0,0,Man,M,joy,Hi!
test,8,20,27,1179,1,1,Phoebe,F,neutral,Hi.
test,8,23,28,1180,0,0,Man,M,neutral,"Oh uh, up or down?"
test,8,23,28,1180,1,1,Phoebe,F,joy,Oh down please.  I-I hate to be a ball buster can I just do it?
test,8,23,28,1180,2,2,Man,M,neutral,Could you press up too please?
test,8,23,28,1180,3,3,Phoebe,F,sadness,Sure! I feel so bad for you. I broke my leg once too.
test,8,23,28,1180,4,4,Man,M,neutral,Oh yeah? How'd yours happen?
test,8,23,28,1180,5,5,Phoebe,F,neutral,"Well, it's a long story."
test,8,23,28,1180,6,6,Phoebe,F,neutral,It's kind of embarrassing.
test,8,23,28,1180,7,7,Phoebe,F,joy,Let's just say there was a typographical error with a sex manual.
test,8,23,28,1180,8,8,Phoebe,F,neutral,How about you?
test,8,23,28,1180,9,9,Man,M,sadness,Car accident.
test,8,23,28,1180,10,10,Man,M,neutral,"Oh, let me guess some idiot on a cell phone wasn't paying attention?"
test,8,23,28,1180,11,11,Man,M,neutral,"Yeah. Me.  Oh hey, that's me.  Hey uh, I take it you're just visiting someone."
test,8,23,28,1180,12,12,Phoebe,F,neutral,"Uh-huh, yeah."
test,8,23,28,1180,13,13,Man,M,neutral,"Well umm, if you have sometime y'know and maybe you might want to visit someone else"
test,8,23,28,1180,14,14,Phoebe,F,joy,Oh yeah! I-I would like that.
test,8,23,28,1180,15,15,Phoebe,F,anger,Wait! What?! No!! Elevator!! No!
test,8,23,28,1180,16,16,Joey,M,neutral,"Uh, you gotta press the button."
test,9,19,29,1181,0,0,Chandler,M,neutral,"Oh we did, and you still have all your lamps."
test,9,19,29,1181,1,1,Chandler,M,surprise,"Oh, I didn't factor in the room tax."
test,9,19,29,1181,2,2,Ross,M,neutral,"Oh dude, don't worry about it, I found an unattended maid's car.    We're way ahead of the game."
test,9,19,29,1181,3,3,Ross,M,surprise,Oh my god.
test,9,19,29,1181,4,4,Chandler,M,surprise,What?
test,9,19,29,1181,5,5,Ross,M,surprise,There's something new in the bowl.
test,9,19,29,1181,6,6,Chandler,M,fear,"Look, we have enough, just walk away."
test,9,19,29,1181,7,7,Ross,M,joy,"No, but I want...I want the pinecones!"
test,9,19,29,1181,8,8,Chandler,M,neutral,There's a forest right outside.
test,9,19,29,1181,9,9,Ross,M,neutral,It's not the same.
test,9,19,29,1181,10,10,Chandler,M,fear,"Ok, go quick!"
test,9,19,29,1181,11,11,Ross,M,joy,Thank you for a delightful stay.
test,9,19,29,1181,12,12,Ross,M,joy,"Oh, my maple candy!"
test,3,3,30,1182,0,0,Rachel,F,surprise,"Oh my God, what happened?"
test,3,3,30,1182,1,1,Janice,F,joy,"Oh. God, crazy Chandler. He spun me...off...the...bed!"
test,3,3,30,1182,2,2,Rachel,F,joy,Wow! Spinning that sounds like fun.
test,3,3,30,1182,3,3,Janice,F,joy,"Oh,  I wish. No, you know he was just trying Ross's Hug and Roll thing."
test,3,3,30,1182,4,4,Rachel,F,surprise,Ross's what?
test,3,3,30,1182,5,5,Janice,F,disgust,"You know what, where he hugs you and kinda rolls you away and... Oh... my....God."
test,4,13,31,1183,0,0,Rachel,F,neutral,"Whoops.  Oh, hey, do you need help with that?"
test,3,25,32,1184,0,0,Phoebe,F,surprise,"Yes!! Yes! Yes! Yes!! That's my Dad, that's Frank! Yeah! I'm sorry I'm getting all flingy."
test,3,25,32,1184,1,1,Phoebe Sr,F,joy,"Take it easy--if you want, there's cookies on the counter, or, or--sangria!  I can make sangria!"
test,3,25,32,1184,2,2,Phoebe,F,neutral,"No-no, sorry. Cookies are good, thanks."
test,3,25,32,1184,3,3,Phoebe Sr,F,neutral,Oh.
test,3,25,32,1184,4,4,Phoebe,F,neutral,"Well, so, umm, anyway umm, I've been, I've been looking for my Father, and umm, have you heard from him, or seen him?"
test,3,25,32,1184,5,5,Phoebe Sr,F,sadness,"Oh no, I-I'm sorry, I guess we lost track of everybody after high school."
test,3,25,32,1184,6,6,Phoebe,F,neutral,"Oh, okay. Well, so tell me everything about my parents. Everything."
test,3,25,32,1184,7,7,Phoebe Sr,F,neutral,"Ohh, well. Y'know we were always together, in fact the had a nickname for the three of us."
test,3,25,32,1184,8,8,Phoebe,F,surprise,"Oh, what? What was it?"
test,3,25,32,1184,9,9,Phoebe Sr,F,sadness,The three losers.
test,3,25,32,1184,10,10,Phoebe Sr,F,sadness,"Oh, poor Lily."
test,3,25,32,1184,11,11,Phoebe Sr,F,sadness,"Ohh, y'know I-I heard about what happened, that must have been just terrible for you, losing your mother that way."
test,3,25,32,1184,12,12,Phoebe,F,joy,"Yeah, no, it was great."
test,9,2,33,1185,0,0,Phoebe,F,sadness,"Well, alright, we already tried feeding her, changing her,  burping her, oh try this one!"
test,9,2,33,1185,1,1,Phoebe,F,anger,Go back in time and listen to Phoebe!
test,9,2,33,1185,2,2,Monica,F,neutral,"Alright here’s something, it says to try holding the baby  close to your body and then swing her rapidly from side to side."
test,9,2,33,1185,3,3,Rachel,F,neutral,Ok.
test,9,2,33,1185,4,4,Monica,F,surprise,It worked!
test,9,2,33,1185,5,5,Rachel,F,sadness,Oh  oh no just stopped to throw up a little bit.
test,9,2,33,1185,6,6,Rachel,F,sadness,"Oh come on, what am I gonna do, its been hours and it  won’t stop crying."
test,9,2,33,1185,7,7,Monica,F,neutral,"Umm, she Rach, not it, she."
test,9,2,33,1185,8,8,Rachel,F,neutral,"Yeah, I’m not so sure."
test,9,2,33,1185,9,9,Monica,F,anger,"Oh my god, I am losing my mind."
test,9,2,33,1185,10,10,Phoebe,F,anger,"Yeah, no kidding, this just proves no good can come from  having sex with Ross!"
test,6,15,34,1186,0,0,Monica,F,neutral,"Well, you're not."
test,6,15,34,1186,1,1,Rachel,F,disgust,"Oh, it's so easy for you I mean, you're not married, you get to have sex with who ever you want!"
test,6,15,34,1186,2,2,Monica,F,joy,"Yeah I can!  And don't think I don't, because I do! I mean all the time, you betcha!"
test,6,15,34,1186,3,3,Rachel,F,surprise,"Monica. You've, you've done it right?"
test,6,15,34,1186,4,4,Monica,F,anger,"Of course I have! What do you think, I'm some 30 year old virgin?"
test,6,15,34,1186,5,5,Rachel,F,surprise,Oh my God! You're a 30 year old virgin!
test,6,15,34,1186,6,6,Monica,F,disgust,"Say it louder, I don't think the guy all the way in the back heard you!"
test,6,15,34,1186,7,7,Monica,F,anger,"It's not like, I haven't any opportunities."
test,6,15,34,1186,8,8,Monica,F,neutral,"I mean, y'know, I'm just waiting for the perfect guy."
test,6,15,34,1186,9,9,Monica,F,neutral,"I'm seeing this guy Roger, all right?"
test,6,15,34,1186,10,10,Monica,F,neutral,"He's not perfect, but umm, I think maybe I should just get it over with."
test,6,15,34,1186,11,11,Monica,F,neutral,"Y'know, give him my flower."
test,6,15,34,1186,12,12,Rachel,F,surprise,"Oh my God!! Do it!! Honey, you've waited"
test,6,15,34,1186,13,13,Monica,F,surprise,Y'know what? You are right?!
test,6,15,34,1186,14,14,Rachel,F,anger,I mean sex does not have to be a big deal!
test,6,15,34,1186,15,15,Rachel,F,anger,There shouldn't be all this rules and restrictions!
test,6,15,34,1186,16,16,Rachel,F,neutral,"Y'know, people should be able to sleep with who ever they want, whenever"
test,6,15,34,1186,17,17,Monica,F,anger,Rachel! I'm never gonna think it's okay for you to cheat on your husband!
test,6,15,34,1186,18,18,Rachel,F,anger,Oh what do you know? Virgin!
test,1,23,35,1187,0,0,All,U,neutral,"Push, push!"
test,1,23,35,1187,1,1,Ross,M,joy,We're here!
test,1,23,35,1187,2,2,Carol,F,neutral,Where have you been?
test,1,23,35,1187,3,3,Ross,M,neutral,"Long story, honey."
test,1,23,35,1187,4,4,Dr. Franzblau,M,neutral,"All right, Carol, I need you to keep pushing. I need  Excuse me, could I have this?"
test,1,24,36,1188,0,0,Rachel,F,neutral,C'mon up.
test,1,24,36,1188,1,1,Monica,F,anger,Behind my brother's back?  ... is exactly the kind of crazy thing you won't be hearing from me.
test,3,1,37,1189,0,0,Janice,F,anger,"So, I hear, you hate me!"
test,3,1,37,1189,1,1,Joey,M,neutral,"I, ah, I never said hate, I was very careful about that."
test,3,1,37,1189,2,2,Janice,F,anger,A little birdie told me something about you wanting to rip your arm off and throw it at me.
test,3,1,37,1189,3,3,Joey,M,fear,And you got a 'hate' from that?! Your taking a big leap there...
test,3,1,37,1189,4,4,Janice,F,anger,"All right, fine, fine, fine, fine, fine, we've got to do something about our little situation here Joey."
test,3,1,37,1189,5,5,Janice,F,neutral,"So, this is my idea: you and me spending some quality time together."
test,3,1,37,1189,6,6,Joey,M,anger,But what does that gonna do...
test,3,1,37,1189,7,7,Janice,F,anger,For Chandler!
test,3,7,38,1190,0,0,Student,M,joy,"Guess what, I got an audition!"
test,3,7,38,1190,1,1,Joey,M,joy,"Awww, one of my students got an audition. I'm so proud."
test,3,7,38,1190,2,2,Student,M,neutral,I was wondering if you would consider coaching me for it?
test,3,7,38,1190,3,3,Joey,M,joy,You bet! What's the part?
test,3,7,38,1190,4,4,Student,M,joy,"Oh it's great, it's a role on"
test,7,24,39,1191,0,0,Ross,M,neutral,"Hi!  Hi!  Hi. Has umm, anyone seen Chandler?"
test,7,24,39,1191,1,1,Mr. Geller,M,neutral,I thought he was with you.
test,7,24,39,1191,2,2,Ross,M,neutral,"He-he was with me umm, we're playing a little game, y'know? Hide and seek."
test,7,24,39,1191,3,3,Mr. Geller,M,neutral,"You can't ask us son, that's cheating."
test,7,24,39,1191,4,4,Ross,M,neutral,"You're right, thanks for keeping me honest dad."
test,7,24,39,1191,5,5,Mrs. Geller,F,neutral,"Well, he better not come by here. He can't see the bride in the wedding dress."
test,7,24,39,1191,6,6,Mrs. Bing,F,joy,"As I recall when we got married, I saw the groom in the wedding dress."
test,7,24,39,1191,7,7,Mr. Bing,U,neutral,"But that was after the wedding, it's not bad luck then."
test,7,24,39,1191,8,8,Mrs. Bing,F,neutral,"Honey, it isn't good luck."
test,7,24,39,1191,9,9,Ross,M,surprise,Oh my God! Monica!
test,7,24,39,1191,10,10,Monica,F,neutral,"I know! Hey, how's Chandler doin'?"
test,7,24,39,1191,11,11,Ross,M,neutral,Great. He's doing great. Don't you worry about Chandler.
test,7,16,40,1192,0,0,Monica,F,joy,Yeah baby!
test,7,16,40,1192,1,1,Phoebe,F,neutral,"I'm really glad you guys are okay but, I just keep thinking what would happen if-if you two  actually had hooked up."
test,4,14,41,1193,0,0,Monica,F,neutral,"So, we did okay at the strip club, right?"
test,4,14,41,1193,1,1,Chandler,M,anger,"Oh yeah, that was great. Thanks to you, the hottest cocktail waitress there is quitting to teach the third grade!"
test,4,14,41,1193,2,2,Rachel,F,anger,I can't believe it! He still hasn't called.
test,4,14,41,1193,3,3,Phoebe,F,surprise,"Who, Josh?"
test,4,14,41,1193,4,4,Rachel,F,anger,It's Joshua.
test,4,14,41,1193,5,5,Monica,F,surprise,"What, he doesn't like Josh?"
test,4,14,41,1193,6,6,Rachel,F,disgust,"No, I don't."
test,4,14,41,1193,7,7,Chandler,M,neutral,"All right, well I'm gonna put my sweats back on."
test,4,14,41,1193,8,8,Phoebe,F,surprise,Oh no!
test,4,14,41,1193,9,9,Phoebe,F,surprise,Wait!
test,4,14,41,1193,10,10,Phoebe,F,sadness,"Okay, y'know what, you were right, you were right."
test,4,14,41,1193,11,11,Phoebe,F,sadness,"We really weren't great at being guys, but you know why?"
test,4,14,41,1193,12,12,Phoebe,F,neutral,Because we're girls.
test,4,7,42,1194,0,0,Ross,M,joy,"Thank you, thanks."
test,4,7,42,1194,1,1,Ross,M,sadness,"Yeah, I lost it."
test,4,7,42,1194,2,2,Ross,M,neutral,"Y'know, I'm not gonna play anymore,  would you, can you finish my set?"
test,4,7,42,1194,3,3,Phoebe,F,surprise,"After that? Yeah! No, I mean if I can help."
test,4,7,42,1194,4,4,Ross,M,neutral,"Yeah, like I could"
test,4,7,42,1194,5,5,Rachel,F,surprise,What?
test,4,7,42,1194,6,6,Ross,M,joy,I played bad on purpose guys.
test,4,7,42,1194,7,7,Monica,F,surprise,"Okay, so you were trying to play bad this whole time."
test,4,7,42,1194,8,8,Ross,M,neutral,"Yeah no, just that last song."
test,4,13,43,1195,0,0,Monica,F,neutral,"Oh, I was thinking about having people over for the game."
test,4,13,43,1195,1,1,Joey,M,neutral,"Oh yeah, who's playing?"
test,4,13,43,1195,2,2,Monica,F,neutral,The players.
test,4,13,43,1195,3,3,Ross,M,neutral,Somebody seems to be missing being the hostess.
test,4,13,43,1195,4,4,Monica,F,neutral,"Please, it's a relief is what it is, is what it is."
test,4,13,43,1195,5,5,Joey,M,neutral,"All right Pheebs, stick out your plate!"
test,4,13,43,1195,6,6,Phoebe,F,neutral,Oh.
test,7,20,44,1196,0,0,Chandler,M,neutral,Whose is it?
test,7,20,44,1196,1,1,Rachel,F,neutral,I don't want to say.
test,7,20,44,1196,2,2,Chandler,M,joy,"Oh, come on! I don't care! Come on! Whose is it?"
test,7,20,44,1196,3,3,Rachel,F,neutral,Diane Keaton.
test,7,1,45,1197,0,0,Monica,F,anger,Phoebe! Come on! Let's go!  Come on!  Why aren't you dressed yet?!
test,7,1,45,1197,1,1,Phoebe,F,neutral,"I'm sorry, but I just wrote the best dance song for your wedding. Check this out."
