split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,emotion_code,emotion,erc_target,utterance,dialog_type,gender
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M025,51,M,fru,frustration,True,To hell with that.,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F026,52,F,xxx,unknown,False,Did you ask Annie yet?,script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M026,53,M,neu,neutral,True,I wanted to get this settled first.,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F027,54,F,neu,neutral,True,How do you know she'll marry you?  Maybe she feels the same way father does.,script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M027,55,M,xxx,unknown,False,"Well if she does, then that's the end of it.  From her letters, I think she's forgotten him.  We'll find out.  Then we'll thrash it out with dad. Right, mom?  Don't avoid me.",script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F028,56,F,neu,neutral,True,"The trouble is, you don't see enough women.  You never did.",script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M028,57,M,xxx,unknown,False,So what?  I'm not fast with women.,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F029,58,F,ang,anger,True,I don't see why it has to be Annie.,script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M029,59,M,fru,frustration,True,Because it is.,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F030,60,F,xxx,unknown,False,"Well that's a good answer, but it don't answer anything.  He thinks he's coming back, Chris.  You marry that girl, you're pronouncing him dead.  Now what happens to your father?  Do you know?  Because I don't.",script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M030,61,M,fru,frustration,True,Line?,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F031,62,F,fru,frustration,True,"Alright, then, mom.",script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M031,63,M,neu,neutral,True,"Alright, then, mom.  Did we skip something?  No.  Alright, then, mom.",script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F032,64,F,neu,neutral,True,Yes we did. Do you want to keep going?,script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M032,65,M,neu,neutral,True,"Yeah, let's keep going.",script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F033,66,F,neu,neutral,True,Just give it some more thought.,script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M033,67,M,fru,frustration,True,I've given it three years' of thought.  I'd hope that if,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M034,68,M,sad,sadness,True,"father forgot about Larry, we'd have a regular wedding and everything happy.  If I can't get that here, then I'll have to get out.",script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F034,69,F,ang,anger,True,What the hell is this?,script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M035,70,M,xxx,unknown,False,I'll get out.  I'll get married and live someplace else.  Maybe New York.,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F035,71,F,ang,anger,True,Are you crazy?,script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M036,72,M,fru,frustration,True,I've been a good son too long; a good sucker.  I'm through with it.,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F036,73,F,ang,anger,True,You've got a business here.  What the hell is this?,script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M037,74,M,ang,anger,True,The business?  The business doesn't inspire me.,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F037,75,F,ang,anger,True,Must you be inspired?,script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M038,76,M,ang,anger,True,"Yes.  I like getting an hour a day.  If I have to grub for money all day long, at least at evening, I want it beautiful.",script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M039,77,M,xxx,unknown,False,I want a family.  I want some kids.  I want to build something I can give myself to.  Annie's in the middle of that.  Now where do I find it?,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F038,78,F,xxx,unknown,False,You mean -- tell me something.  You mean you'd really leave the business?,script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M040,79,M,neu,neutral,True,"Yes, on this I would.",script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F039,80,F,ang,anger,True,You don't want to think like that.,script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M041,81,M,neu,neutral,True,Then you help me stay here.,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F040,82,F,ang,anger,True,"Alright.  But just don't think like that because what the hell did we work for?  That's all for you, Chris.  The whole shooting match is just for you.",script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M042,83,M,fru,frustration,True,I know that.  Just you help me stay here.,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F041,84,F,ang,anger,True,"But don't think that way, you hear me?",script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M043,85,M,xxx,unknown,False,I am thinking that way.,script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F042,86,F,xxx,unknown,False,"I don't understand you, do I?",script,F
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_M044,87,M,fru,frustration,True,"No, you don't.  I'm a pretty tough guy.",script,M
dev,Session4,Ses04M_script01_1,113,Ses04M_script01_1_F043,88,F,xxx,unknown,False,"Yeah, I can see that.",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F000,0,F,ang,anger,True,Why did he invite her here?,script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M000,1,M,neu,neutral,True,"Oh, God, line.",script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F001,2,F,neu,neutral,True,Why does that bother you?,script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M001,3,M,xxx,unknown,False,"Why does- why, does that bother you?",script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F002,4,F,ang,anger,True,"She's been in New York three and a half years.  Why, all of a sudden--",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M002,5,M,xxx,unknown,False,"Well, maybe- maybe he just wanted to see her.",script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F003,6,F,ang,anger,True,Nobody comes seven hundred miles just to see.,script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M003,7,M,fru,frustration,True,What do you mean?  He grew up next door to the girl all his life.  Why shouldn't he want to -- why shouldn't he want to see her again?,script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M004,8,M,xxx,unknown,False,Don't look at me like that.  He didn't tell me anymore than he told you.,script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F004,9,F,ang,anger,True,He's not going to marry her.,script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M005,10,M,neu,neutral,True,How do you know he's even thinking about it?,script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F005,11,F,ang,anger,True,It's got that about it.,script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M006,12,M,neu,neutral,True,Well so what?,script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F006,13,F,ang,anger,True,"What's going on here, Joe?",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M007,14,M,neu,neutral,True,Line.,script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F007,15,F,neu,neutral,True,"Now listen, kid. Now, listen.",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M008,16,M,xxx,unknown,False,"Oh.  Now listen, kid.",script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F008,17,F,ang,anger,True,"She's not his girl, Joe.  She knows she's not.",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M009,18,M,xxx,unknown,False,You can't read her mind.,script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F009,19,F,ang,anger,True,"Then why is she still single?  New York is full of men.  Why hasn't she married?  Probably a hundred people told her she's foolish, but she's waited.",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M010,20,M,xxx,unknown,False,How do you know why she waited?,script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F010,21,F,ang,anger,True,"Because she knows what I know, that's why.  She's faithful as a rock.  In my worst moments, I think of her waiting and I know, again, that I'm right.",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M011,22,M,fru,frustration,True,"Look, it's a nice day.  What are we arguing for?",script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F011,23,F,ang,anger,True,"Nobody in this house dares take her faith away, Joe.  Strangers might, but not his father, not his brother.",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M012,24,M,fru,frustration,True,What do you want me to do? What do you want?,script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F012,25,F,ang,anger,True,"I want you to act like he's coming back, both of you.  Don't think I haven't noticed you since he invited her here.  I won't stand for any nonsense.",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M013,26,M,fru,frustration,True,"But, Kate--",script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F013,27,F,ang,anger,True,"Because if he's not coming back, I'll kill myself.",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F014,28,F,ang,anger,True,Laugh.  Laugh at me.  But why did that happen the very night that she came here?,script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F015,29,F,ang,anger,True,She goes to sleep in his bed and his memorial breaks in pieces.  Look.  Look at it.  Joe--,script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M014,30,M,fru,frustration,True,Calm yourself.,script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F016,31,F,ang,anger,True,"Believe with me, Joe.  I can't stand all alone",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M015,32,M,fru,frustration,True,Calm yourself.,script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F017,33,F,xxx,unknown,False,"Only last week, a man turned up in Detroit missing longer than Larry.",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M016,34,M,fru,frustration,True,"Alright, alright.  Calm yourself.",script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F018,35,F,ang,anger,True,"You, above all, have got to believe.  You.",script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M017,36,M,fru,frustration,True,Why me above all?,script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F019,37,F,xxx,unknown,False,Just don't stop believing.,script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M018,38,M,xxx,unknown,False,"What does that mean, me above all?  Look at you.  You're shaking.",script,M
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_F020,39,F,sad,sadness,True,I can't help it.,script,F
dev,Session4,Ses04M_script01_2,114,Ses04M_script01_2_M019,40,M,ang,anger,True,"What have I got to hide?  What the hell is the matter with you, Kate?",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F000,0,F,xxx,unknown,False,You're the only one I know who loves his parents.,script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M000,1,M,xxx,unknown,False,"I know.  It went out of style, didn't it?",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F001,2,F,xxx,unknown,False,"It's okay.  It's a good thing.  You know, it's lovely here and the air is sweet.",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M001,3,M,xxx,unknown,False,So you're not sorry you came?,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F002,4,F,xxx,unknown,False,"No, not sorry, but I'm not going to stay.",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M002,5,M,xxx,unknown,False,Why?,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F003,6,F,xxx,unknown,False,"In the first place, your mother as much as told me to go.",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F004,7,F,xxx,unknown,False,You saw that and then you've been kind of--,script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M003,8,M,xxx,unknown,False,What?,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F005,9,F,xxx,unknown,False,"Well, kind of embarrassed ever since I got here.",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M004,10,M,xxx,unknown,False,The trouble is I planned on sneaking up on you over a period of a week or so.  But they take it for granted that we're all set.,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F006,11,F,xxx,unknown,False,"I knew they would, your mother, anyway.",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M005,12,M,xxx,unknown,False,How did you know?,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F007,13,F,xxx,unknown,False,"From her point of view, why else would I come?",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M006,14,M,xxx,unknown,False,Well wouldn't you want to?,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M007,15,M,xxx,unknown,False,I guess you know this is why I asked you to come.,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F008,16,F,xxx,unknown,False,I guess this is why I came.,script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M008,17,M,xxx,unknown,False,"Ann, I love you.  I love you a great deal.  I love you.",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M009,18,M,xxx,unknown,False,I have no imagination.  That's all I know to tell you.  I'm embarrassing you.,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M010,19,M,xxx,unknown,False,I didn't want to tell it to you here.  I wanted someplace we'd never been; someplace where we'd be brand new to each other.,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M011,20,M,xxx,unknown,False,"You think this is wrong, don't you; this yard, this chair?  I want you to be ready for me.  I don't want to win you away from anything.",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F009,21,F,xxx,unknown,False,"Chris, I've been ready a long, long time.",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M012,22,M,xxx,unknown,False,Then he's gone forever?  You're sure?,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F010,23,F,xxx,unknown,False,I almost got married two years ago.,script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M013,24,M,xxx,unknown,False,Why didn't you?,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F011,25,F,xxx,unknown,False,You started to write me.,script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M014,26,M,xxx,unknown,False,You felt something that far back?,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F012,27,F,hap,happiness,True,Every day since.,script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M015,28,M,xxx,unknown,False,"Anne, why didn't you let me know?",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F013,29,F,hap,happiness,True,"I was waiting for you, Chris.  'Til then, you never wrote and when you did, what did you say?  You sure can be ambiguous, you know.",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M016,30,M,xxx,unknown,False,"Anne, give me a kiss.  Give me a -",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M017,31,M,xxx,unknown,False,"I kissed you.  I kissed Annie.  How long, how long I've waited to kiss you.",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F014,32,F,hap,happiness,True,I'll never forgive you.  Why did you wait all these years?  All I've done is sit around and wonder if I was crazy for thinking of you.,script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M018,33,M,xxx,unknown,False,"Anne, we're going to live now.  I'm going to make you so happy.",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F015,34,F,xxx,unknown,False,Not like that you're not.,script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M019,35,M,xxx,unknown,False,I kissed you.,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F016,36,F,xxx,unknown,False,"Like Larry's brother.  Do it like you, Chris.  What is it, Chris?",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M020,37,M,xxx,unknown,False,Let's drive somewhere.  I want to be alone with you.,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F017,38,F,xxx,unknown,False,"No, what is it, Chris?  Your mother?",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M021,39,M,xxx,unknown,False,"No, no, nothing like that.",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F018,40,F,xxx,unknown,False,"Then what's wrong.  Even in your letters, there was something ashamed.",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M022,41,M,sad,sadness,True,"Yes, I suppose there has been.  But it's going from me.",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F019,42,F,xxx,unknown,False,You've got to tell me.,script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M023,43,M,sad,sadness,True,I don't know where to start.,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F020,44,F,xxx,unknown,False,It wouldn't work this way.,script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M024,45,M,sad,sadness,True,"It's all mixed up with so many other things.  You remember overseas, I was in command of a company?",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F021,46,F,xxx,unknown,False,"Yeah, sure.",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M025,47,M,sad,sadness,True,Well I lost them.,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F022,48,F,sad,sadness,True,How many?,script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M026,49,M,sad,sadness,True,Just about all.,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F023,50,F,sad,sadness,True,"Oh, gees.",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M027,51,M,sad,sadness,True,It takes a little time to toss that off because they weren't just men.,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M028,52,M,sad,sadness,True,"For instance, one time it'd been raining several days.  And this kid came to me and gave me his last pair of dry socks; put them in my pocket.  That's only a little thing, but that's the kind of guys I had.",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M029,53,M,xxx,unknown,False,They didn't die.  They killed themselves for each other.  I mean that exactly.  A little more selfish and they'd have been here today.,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M030,54,M,sad,sadness,True,"And I got this idea watching them go down, everything was being destroyed, see?  But, to me, it seemed there was one new thing that was made,",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M031,55,M,sad,sadness,True,a kind of responsibility.  Man for man.  You understand me?  And then I went home and it was incredible.,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M032,56,M,sad,sadness,True,"There was no meaning in it here.  The whole thing to them was some sort of bus accident.  Then I went to work for dad and that whole rat race again.  I felt, what you said, ashamed somehow",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M033,57,M,sad,sadness,True,because nobody was changed.  It seemed to make suckers out of a lot of guys.  I felt wrong to be alive;,script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M034,58,M,sad,sadness,True,"to open that bank book; to drive the new car; to see the new refrigerator.  I mean, you can take these things out of a war, but when you drive the new car, you have to know that it came out of the love a man can have for a man.",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M035,59,M,sad,sadness,True,"You have to be a little better because of that.  Otherwise, we have is really loot and there's blood on it.  I don't want to take any of it.  I guess that included you.",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F024,60,F,xxx,unknown,False,And do you still feel that way?,script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M036,61,M,xxx,unknown,False,"I want you now, Annie.",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F025,62,F,xxx,unknown,False,"Because you mustn't feel that way anymore, Chris.  Because you have a right to everything you have, everything, Chris; to me, too.",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F026,63,F,xxx,unknown,False,"And your money, there's nothing wrong in your money.  Your father put hundreds of planes in the air.  You should be proud.  A man should be paid for that.",script,F
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_M037,64,M,hap,happiness,True,"Annie, Annie, I'm going to make you a fortune.",script,M
dev,Session4,Ses04M_script01_3,115,Ses04M_script01_3_F027,65,F,hap,happiness,True,What'll I do with a fortune?,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M000,0,M,xxx,unknown,False,"What time is it?  They're supposed to run around midnight.  This is great, isn't it?  Look at this night we've got here; couldn't be better.",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M001,1,M,exc,excitement,True,"Actually, I wanted to go a little farther up the coast, get away from the lights and the people, but I was afraid we'd miss it.  How you doing?",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F000,2,F,neu,neutral,True,Fine.,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M002,3,M,exc,excitement,True,"Is that, is that - is that just foam?  I can't even tell.  Although, if you can't tell, it's probably isn't them.  It'll probably be unmistakable, don't you think?",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M003,4,M,exc,excitement,True,"How you doing?  Oh, no, you know what I did?  I forgot to bring my flashlight.  How could I be so stupid?  I should have brought my flashlight.",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F001,5,F,xxx,unknown,False,What flashlight?,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M004,6,M,xxx,unknown,False,"The flashlight; the silver one.  There's only one, isn't there?",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F002,7,F,ang,anger,True,It's not yours.,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M005,8,M,neu,neutral,True,Whose is it?,script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F003,9,F,ang,anger,True,"It's ours.  It's mine, too.",script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M006,10,M,fru,frustration,True,"Well, sure.",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F004,11,F,ang,anger,True,You kept saying my flashlight as if it's somehow just yours.  How is that supposed to make me feel?,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M007,12,M,xxx,unknown,False,"No, of course, our flashlight; yours and mine.  Me flashlight es su flashlight, naturally.  How could we not think to bring it?  I hope the moon stays out.",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M008,13,M,exc,excitement,True,"I wonder, do they always run during a full moon? I can't remember if it was full last year.  Remember?",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F005,14,F,ang,anger,True,Yes.,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M009,15,M,neu,neutral,True,"Are you cold?  Do you want my jacket?  We should have brought the blanket, our blanket.",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M010,16,M,xxx,unknown,False,"Oh, man.  This is great.  I didn't even think to bring a six pack.  Six pack would be just the ticket right about now.  I can't believe I forgot.  I'm like a kid.  It's amazing I got out of the house with my fly zipped.  Oh.",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M011,17,M,xxx,unknown,False,I wonder if they can hear me talk or feel the vibrations in the sand when we move around.,script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F006,18,F,xxx,unknown,False,I'm cold.,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M012,19,M,neu,neutral,True,You want my jacket?,script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F007,20,F,ang,anger,True,It's after eleven; let's go home.,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M013,21,M,fru,frustration,True,Are you kidding?  We'd miss it.  We just got here.  What's the point of coming down here if we just turn around and go home?,script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F008,22,F,ang,anger,True,There is no point in coming down here.,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M014,23,M,neu,neutral,True,Right.,script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F009,24,F,fru,frustration,True,That's my point.,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M015,25,M,neu,neutral,True,"That's my point, too.",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F010,26,F,ang,anger,True,So let's go home.,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M016,27,M,fru,frustration,True,"No, no, no.  That's not my point.  My point is is that there's no point in coming down here if we just leave.  Don't you want to see it?",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F011,28,F,fru,frustration,True,Not particularly.,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M017,29,M,xxx,unknown,False,Why not?,script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F012,30,F,ang,anger,True,I just don't.  It's stupid.,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M018,31,M,exc,excitement,True,"Honey, this is a natural phenomenon.  I mean, this only happens once a year.  It's a great opportunity.  Think about the people in Kansas.  They'd have to get plane tickets and hotel reservations to come see this.  We're just forty minutes away.  It's too good to pass up.",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F013,32,F,ang,anger,True,"Pass up what?  These little fish swim onto the beach, flop around and then they swim away.  And then they die.",script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M019,33,M,fru,frustration,True,"Yeah, but that moment on the beach is the highlight of their little lives.  I mean, all that flopping around is laying eggs or what do you -- spawning or mating, something like that.",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M020,34,M,exc,excitement,True,There's mystery here and magic.,script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M021,35,M,exc,excitement,True,"Oh, it's a big night for these guys.  Uh, life's last orgy.",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F014,36,F,neu,neutral,True,What are you so excited about?,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F015,37,F,fru,frustration,True,This isn't a moon landing we're talking about.  It's fish.  It's fish nobody even eats.,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M022,38,M,exc,excitement,True,"Yeah, they do. Okay.  But it's fish who do something none of the other fish do; like the swallows are returning to Capistrano; or the lemmings throwing themselves off the cliffs, like that.",script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M023,39,M,exc,excitement,True,There's mystery here and magic; a little bit of the unexplainable.  I don't see how you can not be interested.,script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F016,40,F,fru,frustration,True,I'm just not.,script,F
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_M024,41,M,sur,surprise,False,For real?,script,M
dev,Session4,Ses04M_script02_1,116,Ses04M_script02_1_F017,42,F,ang,anger,True,Yes.,script,F
